customer_no,timestamp,location,next_location
1239,2019-09-02 19:38:00,drinks,drinks
1240,2019-09-02 19:38:00,entry,spices
1241,2019-09-02 19:38:00,entry,fruit
1242,2019-09-02 19:38:00,entry,drinks
1243,2019-09-02 19:38:00,entry,dairy
1244,2019-09-02 19:38:00,entry,dairy
1224,2019-09-02 19:38:00,fruit,drinks
1230,2019-09-02 19:38:00,fruit,fruit
1236,2019-09-02 19:38:00,fruit,checkout
1237,2019-09-02 19:38:00,fruit,checkout
1238,2019-09-02 19:38:00,fruit,dairy
1232,2019-09-02 19:39:00,checkout,checkout
1236,2019-09-02 19:39:00,checkout,checkout
1237,2019-09-02 19:39:00,checkout,checkout
1216,2019-09-02 19:39:00,dairy,dairy
1231,2019-09-02 19:39:00,dairy,drinks
1235,2019-09-02 19:39:00,dairy,dairy
1238,2019-09-02 19:39:00,dairy,dairy
1243,2019-09-02 19:39:00,dairy,dairy
1244,2019-09-02 19:39:00,dairy,dairy
1224,2019-09-02 19:39:00,drinks,drinks
1234,2019-09-02 19:39:00,drinks,spices
1239,2019-09-02 19:39:00,drinks,drinks
1242,2019-09-02 19:39:00,drinks,checkout
1245,2019-09-02 19:39:00,entry,fruit
1246,2019-09-02 19:39:00,entry,fruit
1247,2019-09-02 19:39:00,entry,drinks
1212,2019-09-02 19:39:00,fruit,spices
1230,2019-09-02 19:39:00,fruit,spices
1241,2019-09-02 19:39:00,fruit,fruit
1225,2019-09-02 19:39:00,spices,spices
1240,2019-09-02 19:39:00,spices,drinks
1242,2019-09-02 19:40:00,checkout,checkout
1216,2019-09-02 19:40:00,dairy,dairy
1235,2019-09-02 19:40:00,dairy,dairy
1238,2019-09-02 19:40:00,dairy,dairy
1243,2019-09-02 19:40:00,dairy,spices
1244,2019-09-02 19:40:00,dairy,dairy
1224,2019-09-02 19:40:00,drinks,drinks
1231,2019-09-02 19:40:00,drinks,drinks
1239,2019-09-02 19:40:00,drinks,drinks
1240,2019-09-02 19:40:00,drinks,fruit
1247,2019-09-02 19:40:00,drinks,spices
1241,2019-09-02 19:40:00,fruit,drinks
1245,2019-09-02 19:40:00,fruit,spices
1246,2019-09-02 19:40:00,fruit,fruit
1212,2019-09-02 19:40:00,spices,dairy
1225,2019-09-02 19:40:00,spices,checkout
1230,2019-09-02 19:40:00,spices,drinks
1234,2019-09-02 19:40:00,spices,checkout
1225,2019-09-02 19:41:00,checkout,checkout
1234,2019-09-02 19:41:00,checkout,checkout
1212,2019-09-02 19:41:00,dairy,dairy
1216,2019-09-02 19:41:00,dairy,dairy
1235,2019-09-02 19:41:00,dairy,dairy
1238,2019-09-02 19:41:00,dairy,dairy
1244,2019-09-02 19:41:00,dairy,checkout
1224,2019-09-02 19:41:00,drinks,drinks
1230,2019-09-02 19:41:00,drinks,fruit
1231,2019-09-02 19:41:00,drinks,fruit
1239,2019-09-02 19:41:00,drinks,spices
1241,2019-09-02 19:41:00,drinks,drinks
1240,2019-09-02 19:41:00,fruit,fruit
1246,2019-09-02 19:41:00,fruit,fruit
1243,2019-09-02 19:41:00,spices,checkout
1245,2019-09-02 19:41:00,spices,spices
1247,2019-09-02 19:41:00,spices,spices
1243,2019-09-02 19:42:00,checkout,checkout
1244,2019-09-02 19:42:00,checkout,checkout
1212,2019-09-02 19:42:00,dairy,dairy
1216,2019-09-02 19:42:00,dairy,checkout
1235,2019-09-02 19:42:00,dairy,dairy
1238,2019-09-02 19:42:00,dairy,dairy
1224,2019-09-02 19:42:00,drinks,checkout
1241,2019-09-02 19:42:00,drinks,drinks
1248,2019-09-02 19:42:00,entry,fruit
1249,2019-09-02 19:42:00,entry,dairy
1230,2019-09-02 19:42:00,fruit,drinks
1231,2019-09-02 19:42:00,fruit,fruit
1240,2019-09-02 19:42:00,fruit,checkout
1246,2019-09-02 19:42:00,fruit,fruit
1239,2019-09-02 19:42:00,spices,checkout
1245,2019-09-02 19:42:00,spices,dairy
1247,2019-09-02 19:42:00,spices,spices
1216,2019-09-02 19:43:00,checkout,checkout
1224,2019-09-02 19:43:00,checkout,checkout
1239,2019-09-02 19:43:00,checkout,checkout
1240,2019-09-02 19:43:00,checkout,checkout
1212,2019-09-02 19:43:00,dairy,fruit
1235,2019-09-02 19:43:00,dairy,checkout
1238,2019-09-02 19:43:00,dairy,dairy
1245,2019-09-02 19:43:00,dairy,dairy
1249,2019-09-02 19:43:00,dairy,dairy
1230,2019-09-02 19:43:00,drinks,drinks
1241,2019-09-02 19:43:00,drinks,checkout
1231,2019-09-02 19:43:00,fruit,fruit
1246,2019-09-02 19:43:00,fruit,fruit
1248,2019-09-02 19:43:00,fruit,spices
1247,2019-09-02 19:43:00,spices,spices
1235,2019-09-02 19:44:00,checkout,checkout
1241,2019-09-02 19:44:00,checkout,checkout
1238,2019-09-02 19:44:00,dairy,spices
1245,2019-09-02 19:44:00,dairy,fruit
1249,2019-09-02 19:44:00,dairy,dairy
1230,2019-09-02 19:44:00,drinks,drinks
1250,2019-09-02 19:44:00,entry,spices
1251,2019-09-02 19:44:00,entry,fruit
1252,2019-09-02 19:44:00,entry,drinks
1253,2019-09-02 19:44:00,entry,drinks
1254,2019-09-02 19:44:00,entry,spices
1212,2019-09-02 19:44:00,fruit,fruit
1231,2019-09-02 19:44:00,fruit,fruit
1246,2019-09-02 19:44:00,fruit,checkout
1247,2019-09-02 19:44:00,spices,drinks
1248,2019-09-02 19:44:00,spices,checkout
1246,2019-09-02 19:45:00,checkout,checkout
1248,2019-09-02 19:45:00,checkout,checkout
1249,2019-09-02 19:45:00,dairy,dairy
1230,2019-09-02 19:45:00,drinks,drinks
1247,2019-09-02 19:45:00,drinks,spices
1252,2019-09-02 19:45:00,drinks,drinks
1253,2019-09-02 19:45:00,drinks,drinks
1255,2019-09-02 19:45:00,entry,drinks
1212,2019-09-02 19:45:00,fruit,fruit
1231,2019-09-02 19:45:00,fruit,checkout
1245,2019-09-02 19:45:00,fruit,fruit
1251,2019-09-02 19:45:00,fruit,fruit
1238,2019-09-02 19:45:00,spices,dairy
1250,2019-09-02 19:45:00,spices,checkout
1254,2019-09-02 19:45:00,spices,drinks
1231,2019-09-02 19:46:00,checkout,checkout
1250,2019-09-02 19:46:00,checkout,checkout
1238,2019-09-02 19:46:00,dairy,spices
1249,2019-09-02 19:46:00,dairy,drinks
1230,2019-09-02 19:46:00,drinks,drinks
1252,2019-09-02 19:46:00,drinks,checkout
1253,2019-09-02 19:46:00,drinks,dairy
1254,2019-09-02 19:46:00,drinks,drinks
1255,2019-09-02 19:46:00,drinks,spices
1256,2019-09-02 19:46:00,entry,drinks
1212,2019-09-02 19:46:00,fruit,fruit
1245,2019-09-02 19:46:00,fruit,fruit
1251,2019-09-02 19:46:00,fruit,drinks
1247,2019-09-02 19:46:00,spices,checkout
1247,2019-09-02 19:47:00,checkout,checkout
1252,2019-09-02 19:47:00,checkout,checkout
1253,2019-09-02 19:47:00,dairy,fruit
1230,2019-09-02 19:47:00,drinks,drinks
1249,2019-09-02 19:47:00,drinks,drinks
1251,2019-09-02 19:47:00,drinks,drinks
1254,2019-09-02 19:47:00,drinks,drinks
1256,2019-09-02 19:47:00,drinks,checkout
1257,2019-09-02 19:47:00,entry,fruit
1212,2019-09-02 19:47:00,fruit,fruit
1245,2019-09-02 19:47:00,fruit,fruit
1238,2019-09-02 19:47:00,spices,checkout
1255,2019-09-02 19:47:00,spices,fruit
1238,2019-09-02 19:48:00,checkout,checkout
1256,2019-09-02 19:48:00,checkout,checkout
1230,2019-09-02 19:48:00,drinks,fruit
1249,2019-09-02 19:48:00,drinks,fruit
1251,2019-09-02 19:48:00,drinks,drinks
1254,2019-09-02 19:48:00,drinks,drinks
1258,2019-09-02 19:48:00,entry,spices
1259,2019-09-02 19:48:00,entry,spices
1212,2019-09-02 19:48:00,fruit,dairy
1245,2019-09-02 19:48:00,fruit,checkout
1253,2019-09-02 19:48:00,fruit,fruit
1255,2019-09-02 19:48:00,fruit,spices
1257,2019-09-02 19:48:00,fruit,fruit
1245,2019-09-02 19:49:00,checkout,checkout
1212,2019-09-02 19:49:00,dairy,dairy
1251,2019-09-02 19:49:00,drinks,drinks
1254,2019-09-02 19:49:00,drinks,drinks
1260,2019-09-02 19:49:00,entry,spices
1261,2019-09-02 19:49:00,entry,fruit
1262,2019-09-02 19:49:00,entry,drinks
1263,2019-09-02 19:49:00,entry,fruit
1264,2019-09-02 19:49:00,entry,dairy
1265,2019-09-02 19:49:00,entry,fruit
1230,2019-09-02 19:49:00,fruit,dairy
1249,2019-09-02 19:49:00,fruit,fruit
1253,2019-09-02 19:49:00,fruit,dairy
1257,2019-09-02 19:49:00,fruit,fruit
1255,2019-09-02 19:49:00,spices,checkout
1258,2019-09-02 19:49:00,spices,spices
1259,2019-09-02 19:49:00,spices,drinks
1255,2019-09-02 19:50:00,checkout,checkout
1212,2019-09-02 19:50:00,dairy,dairy
1230,2019-09-02 19:50:00,dairy,dairy
1253,2019-09-02 19:50:00,dairy,drinks
1264,2019-09-02 19:50:00,dairy,dairy
1251,2019-09-02 19:50:00,drinks,fruit
1254,2019-09-02 19:50:00,drinks,drinks
1259,2019-09-02 19:50:00,drinks,drinks
1262,2019-09-02 19:50:00,drinks,fruit
1266,2019-09-02 19:50:00,entry,dairy
1267,2019-09-02 19:50:00,entry,dairy
1268,2019-09-02 19:50:00,entry,spices
1269,2019-09-02 19:50:00,entry,fruit
1249,2019-09-02 19:50:00,fruit,fruit
1257,2019-09-02 19:50:00,fruit,drinks
1261,2019-09-02 19:50:00,fruit,fruit
1263,2019-09-02 19:50:00,fruit,dairy
1265,2019-09-02 19:50:00,fruit,fruit
1258,2019-09-02 19:50:00,spices,drinks
1260,2019-09-02 19:50:00,spices,spices
1212,2019-09-02 19:51:00,dairy,dairy
1230,2019-09-02 19:51:00,dairy,dairy
1263,2019-09-02 19:51:00,dairy,fruit
1264,2019-09-02 19:51:00,dairy,spices
1266,2019-09-02 19:51:00,dairy,checkout
1267,2019-09-02 19:51:00,dairy,drinks
1253,2019-09-02 19:51:00,drinks,fruit
1254,2019-09-02 19:51:00,drinks,checkout
1257,2019-09-02 19:51:00,drinks,drinks
1258,2019-09-02 19:51:00,drinks,drinks
1259,2019-09-02 19:51:00,drinks,drinks
1270,2019-09-02 19:51:00,entry,fruit
1271,2019-09-02 19:51:00,entry,fruit
1272,2019-09-02 19:51:00,entry,fruit
1273,2019-09-02 19:51:00,entry,fruit
1274,2019-09-02 19:51:00,entry,fruit
1275,2019-09-02 19:51:00,entry,spices
1249,2019-09-02 19:51:00,fruit,fruit
1251,2019-09-02 19:51:00,fruit,fruit
1261,2019-09-02 19:51:00,fruit,dairy
1262,2019-09-02 19:51:00,fruit,drinks
1265,2019-09-02 19:51:00,fruit,fruit
1269,2019-09-02 19:51:00,fruit,fruit
1260,2019-09-02 19:51:00,spices,spices
1268,2019-09-02 19:51:00,spices,drinks
1254,2019-09-02 19:52:00,checkout,checkout
1266,2019-09-02 19:52:00,checkout,checkout
1212,2019-09-02 19:52:00,dairy,dairy
1230,2019-09-02 19:52:00,dairy,dairy
1261,2019-09-02 19:52:00,dairy,dairy
1257,2019-09-02 19:52:00,drinks,fruit
1258,2019-09-02 19:52:00,drinks,checkout
1259,2019-09-02 19:52:00,drinks,drinks
1262,2019-09-02 19:52:00,drinks,drinks
1267,2019-09-02 19:52:00,drinks,drinks
1268,2019-09-02 19:52:00,drinks,drinks
1276,2019-09-02 19:52:00,entry,dairy
1277,2019-09-02 19:52:00,entry,spices
1249,2019-09-02 19:52:00,fruit,fruit
1251,2019-09-02 19:52:00,fruit,checkout
1253,2019-09-02 19:52:00,fruit,fruit
1263,2019-09-02 19:52:00,fruit,fruit
1265,2019-09-02 19:52:00,fruit,fruit
1269,2019-09-02 19:52:00,fruit,fruit
1270,2019-09-02 19:52:00,fruit,checkout
1271,2019-09-02 19:52:00,fruit,fruit
1272,2019-09-02 19:52:00,fruit,checkout
1273,2019-09-02 19:52:00,fruit,fruit
1274,2019-09-02 19:52:00,fruit,checkout
1260,2019-09-02 19:52:00,spices,spices
1264,2019-09-02 19:52:00,spices,spices
1275,2019-09-02 19:52:00,spices,spices
1251,2019-09-02 19:53:00,checkout,checkout
1258,2019-09-02 19:53:00,checkout,checkout
1270,2019-09-02 19:53:00,checkout,checkout
1272,2019-09-02 19:53:00,checkout,checkout
1274,2019-09-02 19:53:00,checkout,checkout
1212,2019-09-02 19:53:00,dairy,dairy
1230,2019-09-02 19:53:00,dairy,dairy
1261,2019-09-02 19:53:00,dairy,dairy
1276,2019-09-02 19:53:00,dairy,dairy
1259,2019-09-02 19:53:00,drinks,drinks
1262,2019-09-02 19:53:00,drinks,drinks
1267,2019-09-02 19:53:00,drinks,drinks
1268,2019-09-02 19:53:00,drinks,checkout
1278,2019-09-02 19:53:00,entry,dairy
1279,2019-09-02 19:53:00,entry,spices
1249,2019-09-02 19:53:00,fruit,fruit
1253,2019-09-02 19:53:00,fruit,checkout
1257,2019-09-02 19:53:00,fruit,fruit
1263,2019-09-02 19:53:00,fruit,checkout
1265,2019-09-02 19:53:00,fruit,checkout
1269,2019-09-02 19:53:00,fruit,dairy
1271,2019-09-02 19:53:00,fruit,spices
1273,2019-09-02 19:53:00,fruit,checkout
1260,2019-09-02 19:53:00,spices,checkout
1264,2019-09-02 19:53:00,spices,checkout
1275,2019-09-02 19:53:00,spices,spices
1277,2019-09-02 19:53:00,spices,spices
1253,2019-09-02 19:54:00,checkout,checkout
1260,2019-09-02 19:54:00,checkout,checkout
1263,2019-09-02 19:54:00,checkout,checkout
1264,2019-09-02 19:54:00,checkout,checkout
1265,2019-09-02 19:54:00,checkout,checkout
1268,2019-09-02 19:54:00,checkout,checkout
1273,2019-09-02 19:54:00,checkout,checkout
1212,2019-09-02 19:54:00,dairy,dairy
1230,2019-09-02 19:54:00,dairy,dairy
1261,2019-09-02 19:54:00,dairy,checkout
1269,2019-09-02 19:54:00,dairy,dairy
1276,2019-09-02 19:54:00,dairy,dairy
1278,2019-09-02 19:54:00,dairy,checkout
1259,2019-09-02 19:54:00,drinks,drinks
1262,2019-09-02 19:54:00,drinks,checkout
1267,2019-09-02 19:54:00,drinks,drinks
1249,2019-09-02 19:54:00,fruit,checkout
1257,2019-09-02 19:54:00,fruit,checkout
1271,2019-09-02 19:54:00,spices,checkout
1275,2019-09-02 19:54:00,spices,checkout
1277,2019-09-02 19:54:00,spices,spices
1279,2019-09-02 19:54:00,spices,spices
1249,2019-09-02 19:55:00,checkout,checkout
1257,2019-09-02 19:55:00,checkout,checkout
1261,2019-09-02 19:55:00,checkout,checkout
1262,2019-09-02 19:55:00,checkout,checkout
1271,2019-09-02 19:55:00,checkout,checkout
1275,2019-09-02 19:55:00,checkout,checkout
1278,2019-09-02 19:55:00,checkout,checkout
1212,2019-09-02 19:55:00,dairy,checkout
1230,2019-09-02 19:55:00,dairy,dairy
1269,2019-09-02 19:55:00,dairy,spices
1276,2019-09-02 19:55:00,dairy,dairy
1259,2019-09-02 19:55:00,drinks,fruit
1267,2019-09-02 19:55:00,drinks,drinks
1280,2019-09-02 19:55:00,entry,drinks
1281,2019-09-02 19:55:00,entry,drinks
1282,2019-09-02 19:55:00,entry,dairy
1277,2019-09-02 19:55:00,spices,drinks
1279,2019-09-02 19:55:00,spices,spices
1212,2019-09-02 19:56:00,checkout,checkout
1230,2019-09-02 19:56:00,dairy,dairy
1276,2019-09-02 19:56:00,dairy,dairy
1282,2019-09-02 19:56:00,dairy,spices
1267,2019-09-02 19:56:00,drinks,drinks
1277,2019-09-02 19:56:00,drinks,drinks
1280,2019-09-02 19:56:00,drinks,fruit
1281,2019-09-02 19:56:00,drinks,checkout
1283,2019-09-02 19:56:00,entry,fruit
1259,2019-09-02 19:56:00,fruit,fruit
1269,2019-09-02 19:56:00,spices,checkout
1279,2019-09-02 19:56:00,spices,fruit
1269,2019-09-02 19:57:00,checkout,checkout
1281,2019-09-02 19:57:00,checkout,checkout
1230,2019-09-02 19:57:00,dairy,spices
1276,2019-09-02 19:57:00,dairy,dairy
1267,2019-09-02 19:57:00,drinks,drinks
1277,2019-09-02 19:57:00,drinks,drinks
1284,2019-09-02 19:57:00,entry,dairy
1285,2019-09-02 19:57:00,entry,fruit
1286,2019-09-02 19:57:00,entry,fruit
1287,2019-09-02 19:57:00,entry,dairy
1259,2019-09-02 19:57:00,fruit,fruit
1279,2019-09-02 19:57:00,fruit,fruit
1280,2019-09-02 19:57:00,fruit,checkout
1283,2019-09-02 19:57:00,fruit,fruit
1282,2019-09-02 19:57:00,spices,spices
1280,2019-09-02 19:58:00,checkout,checkout
1276,2019-09-02 19:58:00,dairy,dairy
1284,2019-09-02 19:58:00,dairy,drinks
1287,2019-09-02 19:58:00,dairy,dairy
1267,2019-09-02 19:58:00,drinks,drinks
1277,2019-09-02 19:58:00,drinks,fruit
1259,2019-09-02 19:58:00,fruit,fruit
1279,2019-09-02 19:58:00,fruit,checkout
1283,2019-09-02 19:58:00,fruit,fruit
1285,2019-09-02 19:58:00,fruit,fruit
1286,2019-09-02 19:58:00,fruit,fruit
1230,2019-09-02 19:58:00,spices,spices
1282,2019-09-02 19:58:00,spices,spices
1279,2019-09-02 19:59:00,checkout,checkout
1276,2019-09-02 19:59:00,dairy,spices
1287,2019-09-02 19:59:00,dairy,dairy
1267,2019-09-02 19:59:00,drinks,drinks
1284,2019-09-02 19:59:00,drinks,drinks
1259,2019-09-02 19:59:00,fruit,fruit
1277,2019-09-02 19:59:00,fruit,checkout
1283,2019-09-02 19:59:00,fruit,fruit
1285,2019-09-02 19:59:00,fruit,fruit
1286,2019-09-02 19:59:00,fruit,fruit
1230,2019-09-02 19:59:00,spices,checkout
1282,2019-09-02 19:59:00,spices,dairy
1230,2019-09-02 20:00:00,checkout,checkout
1277,2019-09-02 20:00:00,checkout,checkout
1282,2019-09-02 20:00:00,dairy,dairy
1287,2019-09-02 20:00:00,dairy,dairy
1267,2019-09-02 20:00:00,drinks,drinks
1284,2019-09-02 20:00:00,drinks,drinks
1259,2019-09-02 20:00:00,fruit,checkout
1283,2019-09-02 20:00:00,fruit,checkout
1285,2019-09-02 20:00:00,fruit,fruit
1286,2019-09-02 20:00:00,fruit,fruit
1276,2019-09-02 20:00:00,spices,dairy
1259,2019-09-02 20:01:00,checkout,checkout
1283,2019-09-02 20:01:00,checkout,checkout
1276,2019-09-02 20:01:00,dairy,dairy
1282,2019-09-02 20:01:00,dairy,dairy
1287,2019-09-02 20:01:00,dairy,dairy
1267,2019-09-02 20:01:00,drinks,spices
1284,2019-09-02 20:01:00,drinks,drinks
1288,2019-09-02 20:01:00,entry,dairy
1289,2019-09-02 20:01:00,entry,dairy
1285,2019-09-02 20:01:00,fruit,checkout
1286,2019-09-02 20:01:00,fruit,checkout
1285,2019-09-02 20:02:00,checkout,checkout
1286,2019-09-02 20:02:00,checkout,checkout
1276,2019-09-02 20:02:00,dairy,checkout
1282,2019-09-02 20:02:00,dairy,checkout
1287,2019-09-02 20:02:00,dairy,dairy
1288,2019-09-02 20:02:00,dairy,dairy
1289,2019-09-02 20:02:00,dairy,dairy
1284,2019-09-02 20:02:00,drinks,drinks
1267,2019-09-02 20:02:00,spices,checkout
1267,2019-09-02 20:03:00,checkout,checkout
1276,2019-09-02 20:03:00,checkout,checkout
1282,2019-09-02 20:03:00,checkout,checkout
1287,2019-09-02 20:03:00,dairy,dairy
1288,2019-09-02 20:03:00,dairy,dairy
1289,2019-09-02 20:03:00,dairy,dairy
1284,2019-09-02 20:03:00,drinks,drinks
1290,2019-09-02 20:03:00,entry,fruit
1291,2019-09-02 20:03:00,entry,dairy
1292,2019-09-02 20:03:00,entry,spices
1287,2019-09-02 20:04:00,dairy,dairy
1288,2019-09-02 20:04:00,dairy,fruit
1289,2019-09-02 20:04:00,dairy,dairy
1291,2019-09-02 20:04:00,dairy,dairy
1284,2019-09-02 20:04:00,drinks,drinks
1293,2019-09-02 20:04:00,entry,dairy
1294,2019-09-02 20:04:00,entry,drinks
1290,2019-09-02 20:04:00,fruit,fruit
1292,2019-09-02 20:04:00,spices,drinks
1287,2019-09-02 20:05:00,dairy,dairy
1289,2019-09-02 20:05:00,dairy,checkout
1291,2019-09-02 20:05:00,dairy,dairy
1293,2019-09-02 20:05:00,dairy,checkout
1284,2019-09-02 20:05:00,drinks,drinks
1292,2019-09-02 20:05:00,drinks,drinks
1294,2019-09-02 20:05:00,drinks,drinks
1295,2019-09-02 20:05:00,entry,drinks
1296,2019-09-02 20:05:00,entry,dairy
1288,2019-09-02 20:05:00,fruit,drinks
1290,2019-09-02 20:05:00,fruit,fruit
1289,2019-09-02 20:06:00,checkout,checkout
1293,2019-09-02 20:06:00,checkout,checkout
1287,2019-09-02 20:06:00,dairy,dairy
1291,2019-09-02 20:06:00,dairy,dairy
1296,2019-09-02 20:06:00,dairy,drinks
1284,2019-09-02 20:06:00,drinks,drinks
1288,2019-09-02 20:06:00,drinks,drinks
1292,2019-09-02 20:06:00,drinks,drinks
1294,2019-09-02 20:06:00,drinks,spices
1295,2019-09-02 20:06:00,drinks,drinks
1290,2019-09-02 20:06:00,fruit,fruit
1287,2019-09-02 20:07:00,dairy,dairy
1291,2019-09-02 20:07:00,dairy,dairy
1284,2019-09-02 20:07:00,drinks,drinks
1288,2019-09-02 20:07:00,drinks,drinks
1292,2019-09-02 20:07:00,drinks,spices
1295,2019-09-02 20:07:00,drinks,drinks
1296,2019-09-02 20:07:00,drinks,dairy
1297,2019-09-02 20:07:00,entry,fruit
1298,2019-09-02 20:07:00,entry,dairy
1299,2019-09-02 20:07:00,entry,drinks
1300,2019-09-02 20:07:00,entry,drinks
1290,2019-09-02 20:07:00,fruit,checkout
1294,2019-09-02 20:07:00,spices,spices
1290,2019-09-02 20:08:00,checkout,checkout
1287,2019-09-02 20:08:00,dairy,dairy
1291,2019-09-02 20:08:00,dairy,spices
1296,2019-09-02 20:08:00,dairy,drinks
1298,2019-09-02 20:08:00,dairy,checkout
1284,2019-09-02 20:08:00,drinks,fruit
1288,2019-09-02 20:08:00,drinks,spices
1295,2019-09-02 20:08:00,drinks,drinks
1299,2019-09-02 20:08:00,drinks,dairy
1300,2019-09-02 20:08:00,drinks,drinks
1301,2019-09-02 20:08:00,entry,fruit
1297,2019-09-02 20:08:00,fruit,fruit
1292,2019-09-02 20:08:00,spices,spices
1294,2019-09-02 20:08:00,spices,checkout
1294,2019-09-02 20:09:00,checkout,checkout
1298,2019-09-02 20:09:00,checkout,checkout
1287,2019-09-02 20:09:00,dairy,dairy
1299,2019-09-02 20:09:00,dairy,checkout
1295,2019-09-02 20:09:00,drinks,spices
1296,2019-09-02 20:09:00,drinks,drinks
1300,2019-09-02 20:09:00,drinks,checkout
1302,2019-09-02 20:09:00,entry,fruit
1303,2019-09-02 20:09:00,entry,drinks
1304,2019-09-02 20:09:00,entry,spices
1284,2019-09-02 20:09:00,fruit,fruit
1297,2019-09-02 20:09:00,fruit,fruit
1301,2019-09-02 20:09:00,fruit,fruit
1288,2019-09-02 20:09:00,spices,spices
1291,2019-09-02 20:09:00,spices,dairy
1292,2019-09-02 20:09:00,spices,spices
1299,2019-09-02 20:10:00,checkout,checkout
1300,2019-09-02 20:10:00,checkout,checkout
1287,2019-09-02 20:10:00,dairy,dairy
1291,2019-09-02 20:10:00,dairy,dairy
1296,2019-09-02 20:10:00,drinks,checkout
1303,2019-09-02 20:10:00,drinks,drinks
1284,2019-09-02 20:10:00,fruit,drinks
1297,2019-09-02 20:10:00,fruit,dairy
1301,2019-09-02 20:10:00,fruit,checkout
1302,2019-09-02 20:10:00,fruit,fruit
1288,2019-09-02 20:10:00,spices,fruit
1292,2019-09-02 20:10:00,spices,drinks
1295,2019-09-02 20:10:00,spices,drinks
1304,2019-09-02 20:10:00,spices,dairy
1296,2019-09-02 20:11:00,checkout,checkout
1301,2019-09-02 20:11:00,checkout,checkout
1287,2019-09-02 20:11:00,dairy,dairy
1291,2019-09-02 20:11:00,dairy,dairy
1297,2019-09-02 20:11:00,dairy,dairy
1304,2019-09-02 20:11:00,dairy,dairy
1284,2019-09-02 20:11:00,drinks,drinks
1292,2019-09-02 20:11:00,drinks,drinks
1295,2019-09-02 20:11:00,drinks,checkout
1303,2019-09-02 20:11:00,drinks,drinks
1305,2019-09-02 20:11:00,entry,spices
1306,2019-09-02 20:11:00,entry,fruit
1307,2019-09-02 20:11:00,entry,fruit
1308,2019-09-02 20:11:00,entry,fruit
1309,2019-09-02 20:11:00,entry,dairy
1288,2019-09-02 20:11:00,fruit,fruit
1302,2019-09-02 20:11:00,fruit,fruit
1295,2019-09-02 20:12:00,checkout,checkout
1287,2019-09-02 20:12:00,dairy,dairy
1291,2019-09-02 20:12:00,dairy,dairy
1297,2019-09-02 20:12:00,dairy,spices
1304,2019-09-02 20:12:00,dairy,dairy
1309,2019-09-02 20:12:00,dairy,checkout
1284,2019-09-02 20:12:00,drinks,drinks
1292,2019-09-02 20:12:00,drinks,checkout
1303,2019-09-02 20:12:00,drinks,checkout
1310,2019-09-02 20:12:00,entry,spices
1288,2019-09-02 20:12:00,fruit,fruit
1302,2019-09-02 20:12:00,fruit,spices
1306,2019-09-02 20:12:00,fruit,fruit
1307,2019-09-02 20:12:00,fruit,dairy
1308,2019-09-02 20:12:00,fruit,drinks
1305,2019-09-02 20:12:00,spices,spices
1292,2019-09-02 20:13:00,checkout,checkout
1303,2019-09-02 20:13:00,checkout,checkout
1309,2019-09-02 20:13:00,checkout,checkout
1287,2019-09-02 20:13:00,dairy,checkout
1291,2019-09-02 20:13:00,dairy,dairy
1304,2019-09-02 20:13:00,dairy,dairy
1307,2019-09-02 20:13:00,dairy,fruit
1284,2019-09-02 20:13:00,drinks,drinks
1308,2019-09-02 20:13:00,drinks,checkout
1288,2019-09-02 20:13:00,fruit,fruit
1306,2019-09-02 20:13:00,fruit,drinks
1297,2019-09-02 20:13:00,spices,dairy
1302,2019-09-02 20:13:00,spices,spices
1305,2019-09-02 20:13:00,spices,spices
1310,2019-09-02 20:13:00,spices,drinks
1287,2019-09-02 20:14:00,checkout,checkout
1308,2019-09-02 20:14:00,checkout,checkout
1291,2019-09-02 20:14:00,dairy,spices
1297,2019-09-02 20:14:00,dairy,dairy
1304,2019-09-02 20:14:00,dairy,spices
1284,2019-09-02 20:14:00,drinks,drinks
1306,2019-09-02 20:14:00,drinks,spices
1310,2019-09-02 20:14:00,drinks,drinks
1288,2019-09-02 20:14:00,fruit,spices
1307,2019-09-02 20:14:00,fruit,fruit
1302,2019-09-02 20:14:00,spices,drinks
1305,2019-09-02 20:14:00,spices,checkout
1305,2019-09-02 20:15:00,checkout,checkout
1297,2019-09-02 20:15:00,dairy,dairy
1284,2019-09-02 20:15:00,drinks,drinks
1302,2019-09-02 20:15:00,drinks,fruit
1310,2019-09-02 20:15:00,drinks,checkout
1311,2019-09-02 20:15:00,entry,drinks
1312,2019-09-02 20:15:00,entry,fruit
